x,y,E2g_centre,E2g_fwhm,E2g_peak_height,E2g_peak_height_norm,E2g_amp,E2g_scale,E2g_eta,A1g_centre,A1g_fwhm,A1g_peak_height,A1g_peak_height_norm,A1g_amp,A1g_scale,A1g_eta,2LA(M)_centre,2LA(M)_fwhm,2LA(M)_peak_height,2LA(M)_peak_height_norm,2LA(M)_amp,2LA(M)_scale,2LA(M)_eta,2LA(M)-E22g_centre,2LA(M)-E22g_fwhm,2LA(M)-E22g_peak_height,2LA(M)-E22g_peak_height_norm,2LA(M)-E22g_amp,2LA(M)-E22g_scale,2LA(M)-E22g_eta
0,0,358.2453603513415,9.999999999999998,9.689303997834212,0.8072656999182408,12.709594464919004,9.999999999999998,0.9999999999999999,423.99999999999994,9.999999999999998,9.600420648052785,0.7998603713633291,12.626292711522956,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,6.290036913240769,0.5240552935911468,8.468431374781447,9.999999999999998,0.9999999999999999,317.00000000000006,9.999999999999998,13.000412086843003,1.0831311273603044,17.20444395257536,9.999999999999998,0.9999999999999999
1,0,359.99999999999994,9.999999999999998,8.49310164765529,0.5366993734609035,8.434633509768668,9.999999999999998,0.9999999999999999,420.0283183557342,9.999999999999998,10.08897445188787,0.6375463866826723,10.019964896962852,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,11.005286011586707,0.6954503021646113,11.238075887173,9.999999999999998,0.9999999999999999,321.9151099280487,9.999999999999998,8.38862768722425,0.5300974144319781,8.344581330107077,9.999999999999998,0.9999999999999999
2,0,350.64788757398225,9.999999999999998,7.897727671816146,0.6589219804657354,10.363319922482358,9.999999999999998,0.9999999999999999,423.99999999999994,9.999999999999998,7.1459565359865485,0.5962003285853404,9.41139245415278,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,5.285005850892254,0.44093778194837596,7.125300312091438,9.999999999999998,0.9999999999999999,317.58636733866535,9.999999999999998,9.195599245305267,0.7672057986892336,12.342203354029534,9.999999999999998,0.9999999999999999
3,0,359.99999999999983,9.999999999999998,9.329234763311224,0.6386240347141618,10.036456067776879,9.999999999999998,0.9999999999999999,420.13990677649804,9.999999999999998,7.152377865922872,0.4896093330718933,7.706728881719148,9.999999999999998,0.9999999999999999,343.02544727449924,9.999999999999998,9.639295089621912,0.6598489241736957,10.36884114083177,9.999999999999998,0.9999999999999999,317.00000000000006,9.999999999999998,8.699170070409938,0.5954935458241231,9.458813503236568,9.999999999999998,0.9999999999999999
4,0,356.85553912310985,9.999999999999998,10.197770707300544,0.7030052259694779,11.279778161208558,9.999999999999998,0.9999999999999999,418.00000000000006,9.999999999999998,8.804521089374086,0.6069585712058946,9.53478705790185,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,3.6212271151965356,0.24963706867649563,4.033991089378857,9.999999999999998,0.9999999999999999,321.74640081208963,9.999999999999998,11.000446643544295,0.7583394155816577,11.98823613386112,9.999999999999998,0.9999999999999999
5,0,359.99999999999994,9.999999999999998,4.87877747397115,0.36996191364765313,5.814229172782802,9.999999999999998,0.9999999999999999,423.15014488584694,9.999999999999998,11.900635152099522,0.9024354519103659,14.316210695895238,9.999999999999998,0.9999999999999999,344.19223806601826,9.999999999999998,7.509296359281494,0.569436434854615,9.082336336571919,9.999999999999998,0.9999999999999999,317.00000000000006,9.999999999999998,8.2577327328893,0.6261910121028519,9.946411749411594,9.999999999999998,0.9999999999999999
6,0,355.46450820503355,9.999999999999998,4.443986760205575,0.33627997627416983,5.373904729144109,9.999999999999998,0.9999999999999999,418.0027729372872,9.999999999999998,10.146197692952946,0.7677707661085423,12.060894414970445,9.999999999999998,0.9999999999999999,343.1299552210291,9.999999999999998,5.8206732775936105,0.44045492871772807,6.929966890282675,9.999999999999998,0.9999999999999999,324.99999999999994,9.999999999999998,11.43692322794861,0.8654409833494076,14.064308090169645,9.999999999999998,0.9999999999999999
7,0,359.99999999999994,9.999999999999998,6.510684251569463,0.44651791492990994,7.017364197191873,9.999999999999998,0.9999999999999999,418.00000000001125,9.999999999999998,6.666330675175756,0.4571925097727217,7.18209352656409,9.999999999999998,0.9999999999999999,343.6044142513682,9.999999999999998,9.523559303092773,0.6531479147838016,10.447536934055146,9.999999999999998,0.9999999999999999,317.00000000000006,9.999999999999998,7.018382913762224,0.48133707360748956,7.645553244655271,9.999999999999998,0.9999999999999999
8,0,359.99999999999994,9.999999999999998,7.581568512466679,0.4765199118348645,7.488868098570918,9.999999999999998,0.9999999999999999,418.00000000000006,9.999999999999998,10.911041771975171,0.6857853562437201,10.773086746629223,9.999999999999998,0.9999999999999999,346.9154146582866,4.865085382851031,14.158680737247062,0.8899073173996614,6.85444270422017,4.865085382851031,0.9999999999999999,322.35562165124463,9.999999999999998,9.831554822714121,0.6179369914834573,9.72351349065793,9.999999999999998,0.9999999999999999
9,0,358.6150730977733,9.999999999999998,8.966939173991817,0.5635938074810021,8.984338080516643,9.999999999999998,0.9999999999999999,423.99999999999994,9.999999999999998,10.053435555587576,0.6318827320110086,9.974661352617165,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,10.796555000957083,0.6785895858774574,10.965616433841308,9.999999999999998,0.9999999999999999,318.7382014651211,9.999999999999998,9.55759478982558,0.6007179410318707,9.489110580248921,9.999999999999998,0.9999999999999999
10,0,355.6752390334321,9.999999999999998,7.279846292358067,0.45938307614501067,7.273853782233486,9.999999999999998,0.9999999999999999,423.99999999999994,9.999999999999998,8.686230721515674,0.548130719894999,8.652583827569476,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,6.486715836778196,0.4093338451810208,6.614598916722877,9.999999999999998,0.9999999999999999,317.00000000000006,9.999999999999998,11.297409994593774,0.7129050185078563,11.323776156557736,9.999999999999998,0.9999999999999999
11,0,350.74094659526764,9.999999999999998,8.376900071678852,0.5283628235544502,8.323748844114732,9.999999999999998,0.9999999999999999,423.99999999999994,9.999999999999998,11.867708488604547,0.7485413353992088,11.816189857381403,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,2.8380944113167983,0.1790093666924832,2.892688149165166,9.999999999999998,0.9999999999999999,317.4031303029664,9.999999999999998,15.40941340460528,0.9719300822629142,15.797981168560925,9.999999999999998,0.9999999999999999
12,0,359.9488292369202,9.999999999999998,8.811919953450126,0.5561926779211154,8.737918840659109,9.999999999999998,0.9999999999999999,423.99999999999994,9.999999999999998,11.123921927386073,0.7021221207707256,11.083433726034066,9.999999999999998,0.9999999999999999,341.0211911229495,9.999999999999998,9.155644057708129,0.5778879306042091,9.077585088267345,9.999999999999998,0.9999999999999999,317.00000000000006,9.999999999999998,13.698598579679958,0.8646311210323123,13.733792045757056,9.999999999999998,0.9999999999999999
13,0,357.5664453344329,9.999999999999998,10.987024710927203,0.6944594643902139,10.992794673261235,9.999999999999998,0.9999999999999999,418.4535968263449,9.999999999999998,6.4777187139803765,0.40943869581973885,6.474825645854337,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,6.535649510987885,0.41310034138075424,6.6754633235533944,9.999999999999998,0.9999999999999999,320.11699677904903,9.999999999999998,11.223342062561033,0.7093964310176325,11.151767953115968,9.999999999999998,0.9999999999999999
14,0,351.60227415740235,9.999999999999998,14.718112133452921,0.7400551909614893,11.888549778096317,9.999999999999998,0.9999999999999999,423.0416901629102,9.999999999999998,9.937849872467002,0.4996943438417583,7.964765021019108,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,4.325122294393894,0.21747552787250993,3.514279134292163,9.999999999999998,0.9999999999999999,317.641982097246,9.999999999999998,11.684187399056476,0.5875035777981917,9.420537678517965,9.999999999999998,0.9999999999999999
15,0,352.9431631349076,9.999999999999998,160.1860753264122,0.950647148516371,15.139031949347794,9.999999999999998,0.9999999999999999,420.4712897897947,7.377687582037267,59.289981698535954,0.3518648666711388,4.171407206349945,7.377687582037267,0.9999999999999999,344.3047117283176,9.999999999999998,36.01492266249275,0.21373570370190056,3.391980173489633,9.999999999999998,0.9999999999999999,324.48694016555106,9.999999999999998,45.387072970257336,0.2693560686268047,4.264984111496983,9.999999999999998,0.9999999999999999
16,0,351.6333025239746,9.999999999999998,294.2163522494459,0.9602436156868589,15.398127172936274,9.999999999999998,0.9999999999999999,419.57344933602116,6.49417327071696,276.9043614225423,0.9037419000641,9.319375609895914,6.49417327071696,0.9999999999999999,341.8493438403928,9.999999999999998,65.76530849516314,0.21464040707912788,3.4596820760243885,9.999999999999998,0.9999999999999999,321.3234590366971,9.999999999999998,84.11345766939503,0.2745238668852253,4.429049428892128,9.999999999999998,0.9999999999999999
17,0,352.1068571100362,9.999999999999998,46.34635962929886,0.9703120727408536,15.279308420909855,9.999999999999998,0.9999999999999999,419.89591761158334,9.999999999999998,26.786808959432854,0.5608113416336032,8.809296336118322,9.999999999999998,0.9999999999999999,340.00000000000006,9.999999999999998,18.198817788153168,0.38101228986910096,6.156938913056955,9.999999999999998,0.9999999999999999,317.00000000000006,9.999999999999998,17.8387732792709,0.3734743616156883,5.932263010297139,9.999999999999998,0.9999999999999999
