x,y,exciton_centre,exciton_fwhm,exciton_peak_height,exciton_peak_height_norm,exciton_amp,exciton_scale,exciton_eta,trion_centre,trion_fwhm,trion_peak_height,trion_peak_height_norm,trion_amp,trion_scale,trion_eta,rmse,ok,n_starts,n_params_at_bounds
36,7,1.9723889593998112,0.034968983785299855,661.3617668231676,0.8662561412287976,0.038920406382725606,0.034968983785299855,0.532092279280784,1.9427063416816222,0.049999999999999996,149.9432727247052,0.1963967186334943,0.015352058221056848,0.049999999999999996,0.9899999999999999,0.014000168913742042,True,5,2
37,7,1.9722637244877559,0.03478344372222366,684.7061808950054,0.8861562611455538,0.03971223844316516,0.03478344372222366,0.5391160198244274,1.9425659576250391,0.049999999999999996,147.219785185721,0.19053389329172005,0.014893708078199069,0.049999999999999996,0.9899999999999999,0.013716594572591907,True,5,2
38,7,1.9722587178748265,0.03453288670876419,710.5176031530518,0.881027306876218,0.03935751593653357,0.03453288670876419,0.5495099189807093,1.9433140854713018,0.04999999999999999,155.19101739971086,0.1924336898963434,0.015042218548097815,0.04999999999999999,0.9899999999999999,0.012948969477918116,True,5,2
39,7,1.9728450976723757,0.03450746434478431,666.2138181498225,0.8850387962193598,0.03944275142679246,0.03450746434478431,0.5453390139090414,1.9440623951355382,0.049999999999999996,153.219635201428,0.20354624566695112,0.015910806863793744,0.049999999999999996,0.9899999999999999,0.013391638344931418,True,5,2
40,7,1.9726619644935461,0.03448839885569974,704.3093931014055,0.8714312876554509,0.038524936791284534,0.03448839885569974,0.526090085964338,1.9427071293678828,0.049999999999999996,158.00406930708317,0.19549602904592844,0.015281649900947419,0.049999999999999996,0.9899999999999999,0.014168639993235624,True,5,2
41,7,1.9727753532633765,0.03466573876228872,744.0625096820654,0.878496874611741,0.03888191435674459,0.03466573876228872,0.5157823495421859,1.9427603092813595,0.04999999999999999,163.79062338922185,0.19338368600189718,0.015116421913069809,0.04999999999999999,0.9899999999999999,0.014343180305313155,True,5,2
42,7,1.9730362116574034,0.03398304226326824,741.1135618007465,0.8648437554295543,0.03780488501424733,0.03398304226326824,0.5350547298217101,1.9452496306790663,0.049999999999999996,182.6091496290563,0.21309606365488504,0.016657327379473737,0.049999999999999996,0.9899999999999999,0.012852749153212913,True,5,2
43,7,1.973045907057968,0.03400716730867059,755.9870134213351,0.867128984654125,0.03799757017719524,0.03400716730867059,0.5395052065059716,1.9447718228166966,0.04999999999999998,174.5985072151327,0.20026723157373122,0.015654542470021057,0.04999999999999998,0.9899999999999999,0.012619829593018628,True,5,2
44,7,1.9731136963917133,0.03430651377000495,780.5881180377512,0.8882133479242261,0.0392358250028793,0.03430651377000495,0.5376157570337532,1.943645088598982,0.049999999999999996,163.2231998100491,0.18572794206326512,0.014518057186291181,0.049999999999999996,0.9899999999999999,0.012407416003193217,True,5,2
45,7,1.9733506052295393,0.03391704556259602,817.1650576327918,0.8856641290259875,0.03869228694254719,0.03391704556259602,0.538532427659619,1.9450834482636428,0.049999999999999996,173.81589480987867,0.18838605695355218,0.01472578620678682,0.049999999999999996,0.9899999999999999,0.012950342820307091,True,5,2
46,7,1.9737313730885886,0.03345583657845104,917.4673316204972,0.8609046753927233,0.03720788045503642,0.03345583657845104,0.5460226413251945,1.9468185729130014,0.04999999999999997,203.55181297627547,0.1910026672736363,0.014924771012515173,0.04999999999999997,0.9892160688939472,0.012390361442552992,True,5,1
47,7,1.9739858819767058,0.0333026726232613,970.14048089061,0.8881710331295841,0.0382034923190816,0.0333026726232613,0.5455225084662721,1.9462397628361312,0.04999999999998581,207.86807955617766,0.19030481730293897,0.014875804290510442,0.04999999999998581,0.9899999999999999,0.011718647393013827,True,5,2
48,7,1.9743192814433101,0.033314147906293334,1108.7034554412587,0.8794068219297796,0.037813828537735295,0.033314147906293334,0.5437795781290576,1.9473260906350085,0.04903293505817523,230.45434865004188,0.18279290585016872,0.014012197208728143,0.04903293505817523,0.9899999999999981,0.010833956673130607,True,5,1
49,7,1.9749998496275967,0.033590862925500564,705.3900030291086,0.8937732898060711,0.03941677033987687,0.033590862925500564,0.58701266548602,1.947153365190333,0.04846025066978415,120.06272614158154,0.15212698970192026,0.011525269527818705,0.04846025066978415,0.9899999999821453,0.01380827532430702,True,5,1
50,7,1.9749789420813357,0.032437432395825194,612.4169102147728,0.892910719235295,0.03856419063931311,0.032437432395825194,0.6220528060833219,1.9468077377464206,0.04702551778612764,78.7682491517068,0.1148449901200309,0.008163501054893184,0.04702551778612764,0.9176350511506565,0.013408728206242265,True,1,0
