# RamanPL_2D export
# schema_version: "0.3.8"
# export_kind: "mapping_fit"
# map_kind: "fit_params"
# spectrum_type: "Raman"
# x_quantity: "Raman shift"
# x_unit: "cm^-1"
# coord_mode: "pixel"
# step_size: 0.5
# step_unit: "um"
# scaled: true
# peak_labels: ["E2g", "A1g", "2LA(M)"]
# peak_profile: "lorentzian"
# params_per_peak: 3
# baseline_spec: {"method": "poly", "poly_order": 3}
# preprocessing_recipe: {"name": "pipeline", "backend": "auto", "steps": [{"name": "crop", "data_range": [330, 440]}, {"name": "savgol", "window_length": 11, "polyorder": 9}, {"name": "baseline", "baseline_spec": {"method": "arpls", "lam": 10000.0, "niter": 250, "tol": 1e-07}, "clip_nonnegative": true}]}
# background_remove: true
# smoothing: false
# smooth_window: 11
# smooth_poly: 3
# preprocessing_backend_requested: "auto"
# preprocessing_backend_resolved: "ramanspy"
# export_format: "wide"
# 
x	y	E2g_centre	E2g_fwhm	E2g_peak_height	E2g_peak_height_norm	E2g_amp	E2g_scale	A1g_centre	A1g_fwhm	A1g_peak_height	A1g_peak_height_norm	A1g_amp	A1g_scale	2LA(M)_centre	2LA(M)_fwhm	2LA(M)_peak_height	2LA(M)_peak_height_norm	2LA(M)_amp	2LA(M)_scale	rmse	ok	n_starts	n_params_at_bounds
4	2	351.86756247951035	9.695818393899753	1764.8974177496295	0.9919688589180904	15.107840387527908	4.847909196949876	418.8442578225855	6.208130992068132	378.59919692518645	0.2127934516670361	2.0750998940706964	3.104065496034066	340.00000000000006	19.999999999999996	319.5294167075243	0.17959300506330658	5.642080653429984	9.999999999999998	0.05784026290585429	True	5	2
5	2	351.9295679468993	9.521566122208048	2101.545681870648	0.9973358091294706	14.916594276291278	4.760783061104024	418.6684477732575	5.956574152949133	445.9681898643257	0.21164424324501518	1.9802630764126326	2.9782870764745666	340.0000000000001	19.999999999999996	345.9023607149814	0.1641557515401675	5.157105030831015	9.999999999999998	0.051585045148220224	True	5	2
6	2	351.73302666788425	9.282995273098047	2509.074575597444	1.000854663332373	14.59415731657171	4.6414976365490235	418.57663011638107	5.923528131086729	679.2585029125667	0.270952105951785	2.5211162006697383	2.9617640655433646	340.00000000000006	19.999999999999996	379.73432696624667	0.1514737248816333	4.758687413000205	9.999999999999998	0.048781692673603105	True	5	2
7	2	351.42671027596674	9.403862466532383	2482.2580262320516	1.0001287155352365	14.773453948415234	4.701931233266191	418.3892881742716	5.924878985799041	715.6676179601493	0.28835025526622443	2.6836118545658314	2.9624394928995206	340.00000000002035	19.999999999999996	413.4169931983744	0.16657019617559973	5.232957046122746	9.999999999999998	0.05034109779736367	True	5	2
8	2	351.02382586594985	9.750681678160205	1822.2470230200104	1.0130095241656316	15.51559319364082	4.875340839080103	418.0000000000967	5.4287617305051725	594.9358295659698	0.33073214224210606	2.8203113927401624	2.7143808652525863	340.00000000000006	19.999999999999996	320.8615168498149	0.17837086212845718	5.603685900772388	9.999999999999998	0.056735445577315045	True	5	3
9	2	353.69734955043134	4.1641932436431714	1161.02342609	0.6006346547533985	3.9288110105664344	2.0820966218215857	418.1024663564161	5.194358381640176	430.2819053622411	0.22259862967988925	1.8162443392533096	2.597179190820088	348.8353542106547	12.31481842627639	1505.2676050944428	0.7787232091794939	15.06367747534487	6.157409213138195	0.051482323931424524	True	5	0
10	2	353.7019071430578	4.332525680236498	1070.128738122697	0.5702477967531068	3.880830176453579	2.166262840118249	418.11829265242244	5.880724449266309	381.03484260533145	0.20304499051491137	1.8756119301501135	2.9403622246331547	348.9984750571323	12.723402541755574	1439.3719698772552	0.7670093001806426	15.329351212537848	6.361701270877787	0.054373394980234344	True	1	0
11	2	353.66626540564954	4.135799763088233	846.5861241864652	0.5938075202040195	3.857670006456833	2.0678998815441165	418.00000943892553	5.5407612843327305	250.59153755924515	0.17576846023216072	1.5297845303158648	2.7703806421663653	348.9327714623732	13.200767372634544	1068.308289939077	0.7493265934068116	15.537824106381375	6.600383686317272	0.05925178960332767	True	5	1
12	2	353.71914519586977	3.237569142377863	650.752883790834	0.7204546452303983	3.6639165623243324	1.6187845711889315	418.2340357073113	5.840261668370988	169.86628600195138	0.1880605647188759	1.725241588672627	2.920130834185494	349.14119251130154	11.553197988966748	700.4918826534064	0.7755211592209346	14.073941599066677	5.776598994483374	0.08255038047397606	True	5	0
13	2	353.73371480594716	2.3254519746186815	415.7148238281121	0.9727683493411357	3.553339335360382	1.1627259873093407	418.4679649222617	6.236302854882264	90.37933394550834	0.21148669823011992	2.071715578416871	3.118151427441132	349.0574443251936	10.923096406525842	343.8339535702893	0.8045678630894876	13.804742980939949	5.461548203262921	0.16177634892979328	True	5	0
14	2	353.73865912565543	1.4764420949932073	572.9475251307755	1.3885700098718194	3.220357430614242	0.7382210474966037	418.22168207388427	6.167377607318844	69.0199896742849	0.16727376162677265	1.620497032180275	3.083688803659422	348.9413526794595	10.58993059811417	229.40545556814283	0.555976807178279	9.248465187128238	5.294965299057085	0.16058906126492242	True	5	0
15	2	351.2108344364575	6.877025380375042	112.80730074483091	0.2875580156650649	3.1063184932262997	3.438512690187521	418.1216255910322	5.981217776904747	38.79126145039641	0.09888312276040215	0.9290341226613301	2.9906088884523734	346.51366320982135	9.999333940610327	71.45755061524405	0.1821530284257518	2.8610625032093795	4.999666970305164	0.16438749810934752	True	5	0
16	2	350.6930939659479	5.245552671353529	49.88380242349256	0.126107341699452	1.0390860162396969	2.6227763356767646	418.00000000000006	19.999999999999996	12.898005366658474	0.0326064391845269	1.0243614980183207	9.999999999999998	345.6557526753597	6.1109940877034745	47.07218145187993	0.1189995024937238	1.1422913452316024	3.0554970438517373	0.16095257310096384	True	5	2
17	2	349.1012218456971	10.172672827781414	26.824591112008825	0.06973848515540604	1.1143650005602037	5.086336413890707	418.0904698839523	19.999999999999996	7.597460819784747	0.019751854050149564	0.6205227957872765	9.999999999999998	344.94932546962934	1.0002336439667534	66.49818177284602	0.17288175775216225	0.2716254788768614	0.5001168219833767	0.1644846623702419	True	5	1
18	2	348.00000000000205	19.999999887825897	4.540371777248082	0.011441832580271556	0.35945576976177324	9.999999943912949	423.99999999999994	19.999999999999996	4.970384314422213	0.012525473237721482	0.3934993470636136	9.999999999999998	347.4417459032481	3.59636470984412	10.48935811122097	0.026433403534158684	0.14932643275871663	1.79818235492206	0.16209153411154603	True	5	4
0	3	354.6003949865664	9.47091406379604	41.75491228452894	0.09775928460309545	1.4543528548772489	4.73545703189802	423.99999999999994	19.999999999999996	7.908561613236703	0.018516032803066986	0.5816983262774286	9.999999999999998	349.9999999996342	19.999999999999996	2.5938902720424623e-12	6.072982637488506e-15	1.907883763931225e-13	9.999999999999998	0.15987793089292415	True	5	5
1	3	353.6633419108787	9.319348238746644	176.7309622391862	0.4332370452373252	6.342069583350987	4.659674119373322	421.9210353987775	6.138886469856144	37.18890432311417	0.09116462005539389	0.879094990258164	3.069443234928072	340.0000001985466	19.999999999999226	21.0493750829235	0.05160029091380081	1.6210709485788652	9.999999999999613	0.16280824350512912	True	5	2
