# RamanPL_2D export
# map_kind: "integration"
# spectrum_type: "Photoluminescence"
# x_unit: "eV"
# coord_mode: "real"
# step_size: 1.7
# step_unit: "um"
# integration_range: [1.92, 2.02]
# background_remove: false
# baseline_method: "poly"
# 
x	y	integration_area
13.6	6.8	46.77553719546531
15.299999999999999	6.8	45.42678438968042
17.0	6.8	45.05842790758303
18.7	6.8	43.9745233580517
20.4	6.8	45.16953459621693
22.099999999999998	6.8	44.13675885426893
23.8	6.8	44.10010136245189
25.5	6.8	42.56509591838982
27.2	6.8	41.45264030927018
28.9	6.8	41.138770266876456
30.599999999999998	6.8	41.44389908762253
32.3	6.8	40.668775306425914
34.0	6.8	39.7626334034729
35.699999999999996	6.8	40.476716607601745
37.4	6.8	41.10991774566816
39.1	6.8	41.856904487250766
40.8	6.8	41.367392861835064
42.5	6.8	42.32097976981906
44.199999999999996	6.8	42.69405294787771
45.9	6.8	42.392636326079135
47.6	6.8	43.41471691602768
49.3	6.8	43.51854859157202
51.0	6.8	43.38307164068905
52.699999999999996	6.8	43.13533524122903
54.4	6.8	43.39176120299904
56.1	6.8	45.14195030952133
57.8	6.8	45.65520069232601
59.5	6.8	45.35611067511825
61.199999999999996	6.8	47.78361601210735
62.9	6.8	46.77750308553247
64.6	6.8	45.30712498896
66.3	6.8	47.45016171228419
68.0	6.8	45.209278630278504
69.7	6.8	48.25736211013151
71.39999999999999	6.8	49.19459827710194
73.1	6.8	49.992766529794594
74.8	6.8	49.595695174358546
76.5	6.8	51.91653844763253
78.2	6.8	50.92054465185371
79.89999999999999	6.8	52.44364876848695
81.6	6.8	52.57233368702021
83.3	6.8	54.7068567253048
85.0	6.8	54.28257484739373
86.7	6.8	54.32440307990721
88.39999999999999	6.8	22.93910623706295
90.1	6.8	21.518815138680367
91.8	6.8	14.309956278956307
93.5	6.8	7.483340803132336
95.2	6.8	2.599655811617547
96.89999999999999	6.8	0.465820281628571
98.6	6.8	0.35770920721763827
100.3	6.8	0.413739087202766
102.0	6.8	0.2749293589771301
103.7	6.8	0.3589965932781138
105.39999999999999	6.8	0.2484874760195796
0.0	8.5	0.3603436205503859
1.7	8.5	0.4400345305414828
3.4	8.5	0.6762069183614958
5.1	8.5	25.953348828792937
6.8	8.5	32.847644493413675
8.5	8.5	36.45896965291631
10.2	8.5	40.37229121043515
11.9	8.5	43.517244555471926
13.6	8.5	43.417703560791196
15.299999999999999	8.5	44.730083307298976
17.0	8.5	43.65830213554545
18.7	8.5	41.4723169963181
20.4	8.5	40.393606238309154
22.099999999999998	8.5	39.42488002218237
23.8	8.5	40.447599321058824
25.5	8.5	39.25413039193499
27.2	8.5	37.70435684408103
28.9	8.5	38.32986045062759
30.599999999999998	8.5	37.18770233760401
32.3	8.5	37.86131112257576
34.0	8.5	36.50608949428311
35.699999999999996	8.5	37.5773545062052
37.4	8.5	38.28668686920459
39.1	8.5	38.80203580186954
40.8	8.5	38.68758237371234
42.5	8.5	37.96756462666537
44.199999999999996	8.5	37.417265952836
45.9	8.5	39.963893664983054
47.6	8.5	39.11509298538642
49.3	8.5	40.59025898829624
51.0	8.5	39.140700397499685
52.699999999999996	8.5	40.524299226806015
54.4	8.5	40.19782277522651
56.1	8.5	40.03412386962735
57.8	8.5	40.62032552261738
59.5	8.5	42.012164789215085
61.199999999999996	8.5	41.213540233444654
62.9	8.5	42.63209868934851
64.6	8.5	41.37647535832251
66.3	8.5	42.42782958258996
68.0	8.5	43.54639626896941
69.7	8.5	44.45916143666422
71.39999999999999	8.5	43.8787880107061
73.1	8.5	45.7989039037776
74.8	8.5	45.63437286466784
76.5	8.5	47.738371898619526
78.2	8.5	46.48107994409042
79.89999999999999	8.5	48.341782822337244
81.6	8.5	47.84063363793247
83.3	8.5	52.23982556185719
85.0	8.5	59.46440490206079
86.7	8.5	27.06749928824377
88.39999999999999	8.5	24.909993343731184
90.1	8.5	18.966311171586664
91.8	8.5	10.6539984496046
93.5	8.5	6.35156183061842
95.2	8.5	1.4495170630859133
96.89999999999999	8.5	0.4220593015083691
98.6	8.5	0.4236870581771867
100.3	8.5	0.31126071008921047
102.0	8.5	0.3628831364375315
103.7	8.5	0.35660187981877284
105.39999999999999	8.5	0.3299094624892601
0.0	10.2	0.33291525596071
1.7	10.2	0.44957580686673376
3.4	10.2	0.6064512251331617
5.1	10.2	1.411101181306404
6.8	10.2	33.962097656299704
8.5	10.2	34.551297112561286
10.2	10.2	39.77011590522828
11.9	10.2	42.692780626113795
13.6	10.2	44.818343236272
15.299999999999999	10.2	35.93897093184485
17.0	10.2	37.01978358281482
18.7	10.2	36.71761678589326
20.4	10.2	37.81371361351444
22.099999999999998	10.2	37.44386756645598
23.8	10.2	36.510111846962694
25.5	10.2	38.815773297121055
27.2	10.2	37.423947363096836
28.9	10.2	37.40546195663208
30.599999999999998	10.2	36.11422705844661
32.3	10.2	36.59433258955598
34.0	10.2	36.24304972869026
35.699999999999996	10.2	36.29946207156276
37.4	10.2	37.47012030397936
39.1	10.2	35.99589725977928
40.8	10.2	36.11436934906485
42.5	10.2	34.872331915061636
44.199999999999996	10.2	37.531268784976376
45.9	10.2	36.934050484747004
47.6	10.2	38.31883980330897
49.3	10.2	37.73206586788696
51.0	10.2	38.00247739126867
52.699999999999996	10.2	37.527141277846745
54.4	10.2	35.78995454204177
56.1	10.2	37.194444331016676
57.8	10.2	37.20001200814993
59.5	10.2	38.607014689762465
61.199999999999996	10.2	38.161826225646934
62.9	10.2	38.8053060977591
64.6	10.2	39.63152252399148
66.3	10.2	38.16729388775345
68.0	10.2	40.050852870661615
69.7	10.2	41.01457204100016
71.39999999999999	10.2	40.73855045130109
73.1	10.2	39.9957173279984
74.8	10.2	39.16089725489855
76.5	10.2	39.943735086602686
78.2	10.2	41.3358560838758
79.89999999999999	10.2	43.57435387720554
81.6	10.2	49.42779719011797
83.3	10.2	54.671522482405194
85.0	10.2	36.379834637438314
86.7	10.2	25.92152516690944
88.39999999999999	10.2	23.04406036851734
90.1	10.2	15.780814520411706
91.8	10.2	10.31289918615499
93.5	10.2	4.4967583430079205
95.2	10.2	1.048557266671206
96.89999999999999	10.2	0.43582864028569696
98.6	10.2	0.4382079616718477
100.3	10.2	0.37088070680974483
102.0	10.2	0.33673629939631183
103.7	10.2	0.3094261976840004
105.39999999999999	10.2	0.3350488458389353
0.0	11.9	0.3747833609024682
1.7	11.9	0.4724036078644642
3.4	11.9	0.5198825052672075
5.1	11.9	0.8506798096926813
6.8	11.9	21.722155452108005
8.5	11.9	34.337636387903345
10.2	11.9	37.771021655929445
11.9	11.9	41.31931215532204
13.6	11.9	45.608477513865225
15.299999999999999	11.9	44.853032282096585
17.0	11.9	37.63012056545462
18.7	11.9	36.39212010348953
20.4	11.9	38.149417373527605
22.099999999999998	11.9	38.68421826657932
23.8	11.9	35.59421314140178
25.5	11.9	36.607438534749654
27.2	11.9	32.04486101528856
28.9	11.9	32.443467582058936
30.599999999999998	11.9	34.35682074761119
32.3	11.9	36.67264736545072
34.0	11.9	32.85826481932954
35.699999999999996	11.9	36.13962002830429
37.4	11.9	36.14810474415111
39.1	11.9	34.88182810729718
40.8	11.9	37.187542285168135
42.5	11.9	36.7436137670307
44.199999999999996	11.9	39.29671044758199
45.9	11.9	39.65679518928242
47.6	11.9	38.30088051845168
49.3	11.9	36.19687226235521
51.0	11.9	37.54201450103684
52.699999999999996	11.9	33.54501511262445
54.4	11.9	34.09595704079372
56.1	11.9	36.56591487884865
57.8	11.9	34.466186491800165
