# RamanPL_2D export
# schema_version: "0.3.8"
# export_kind: "mapping_fit"
# map_kind: "fit_params"
# spectrum_type: "Raman"
# x_quantity: "Raman shift"
# x_unit: "cm^-1"
# coord_mode: "pixel"
# step_size: 0.5
# step_unit: "um"
# scaled: true
# peak_labels: ["E2g", "A1g", "2LA(M)"]
# peak_profile: "lorentzian"
# params_per_peak: 3
# baseline_spec: {"method": "poly", "poly_order": 3}
# preprocessing_recipe: {"name": "pipeline", "backend": "native", "steps": [{"name": "crop", "data_range": [330, 440]}, {"name": "savgol", "window_length": 11, "polyorder": 9}, {"name": "baseline", "baseline_spec": {"method": "arpls", "lam": 10000.0, "niter": 250, "tol": 1e-07}, "clip_nonnegative": true}]}
# background_remove: true
# smoothing: false
# smooth_window: 11
# smooth_poly: 3
# preprocessing_backend_requested: "native"
# preprocessing_backend_resolved: "native"
# export_format: "wide"
# 
x	y	E2g_centre	E2g_fwhm	E2g_peak_height	E2g_peak_height_norm	E2g_amp	E2g_scale	A1g_centre	A1g_fwhm	A1g_peak_height	A1g_peak_height_norm	A1g_amp	A1g_scale	2LA(M)_centre	2LA(M)_fwhm	2LA(M)_peak_height	2LA(M)_peak_height_norm	2LA(M)_amp	2LA(M)_scale	rmse	ok	n_starts	n_params_at_bounds
0	0	357.42132495446634	19.999999999999996	3.3039410498605855	0.007959119770811535	0.2500431220102279	9.999999999999998	423.9999999998326	19.999999999999872	6.023765956622013	0.014511116874229575	0.4558801816746222	9.999999999999936	340.00000000000006	19.999999999999996	0.46539158950706105	0.0011211178847671498	0.03522095710592605	9.999999999999998	0.15803931559313877	True	5	5
1	0	356.7119905346896	19.999999999999996	6.711652088614223	0.01633670674260196	0.5132327788640914	9.999999999999998	423.9999999999874	19.999999999999993	5.669603379384221	0.013800275481053602	0.4335484406879333	9.999999999999996	340.00000000000006	19.999999999986212	4.530425948408778e-06	1.1027425015635771e-08	3.4643677417109766e-07	9.999999999993106	0.16110986165145907	True	5	5
2	0	353.70809673488395	8.219057058766289	17.735794286032686	0.0439919985515077	0.5679571416378114	4.1095285293831445	420.10790392281865	19.999999999999996	6.6349999312717625	0.01645750411052231	0.5170277401004071	9.999999999999998	349.99999999723644	19.999999999999996	3.8646636282569715	0.009585940950512436	0.3011512166787542	9.999999999999998	0.16215049363174833	True	5	3
3	0	354.518139108821	7.019092912567947	34.32433757766526	0.08183933212299666	0.9023249057086187	3.5095464562839735	420.4216037642883	19.999999999999996	8.45011587189233	0.020147565492060433	0.6329544373757627	9.999999999999998	349.9999999998286	9.164408148059755	24.076885395256834	0.05740638740343552	0.8263889802136937	4.582204074029877	0.15958768985535987	True	5	2
4	0	353.8082148303699	4.039912647800996	53.98666250469497	0.13145330205150677	0.8341868735526097	2.019956323900498	421.5557839545195	19.999999999999996	10.44191682462638	0.025425251027972905	0.7987578184515599	9.999999999999998	349.023129758852	9.827038948514339	54.116109053820715	0.13176849427736945	2.034014935846404	4.9135194742571695	0.15825573196009213	True	5	1
5	0	353.74743480810884	5.112748639396095	48.80930087968386	0.11700413291337326	0.9396703453488775	2.5563743196980475	419.6719181864161	19.999999999999975	15.179614401248662	0.03638809794378184	1.1431658117829073	9.999999999999988	349.65521184562954	10.945769893870763	75.27623224708941	0.18044983485355448	3.1025777951388194	5.472884946935381	0.1616556328110532	True	5	1
6	0	353.83402592617625	4.541571421618012	77.19937199524045	0.18624092144057727	1.3286210750330807	2.270785710809006	419.96327701171737	19.999999999999886	11.34599978745442	0.027371847729673018	0.8599119574271873	9.999999999999943	349.1913710646279	11.063166216307664	110.87854594628773	0.2674908102400256	4.648450179319173	5.531583108153832	0.16067597970441524	True	5	1
7	0	353.7324445587979	2.6042254719967093	135.92156277838248	0.3437644463738393	1.406239904054836	1.3021127359983546	418.4002945509818	6.196389370989675	34.057113040809675	0.08613515302685461	0.8383763273629514	3.0981946854948377	348.70690400906466	10.310894187290396	142.9300054482894	0.36148976798665494	5.854802048696719	5.155447093645198	0.16425534083112314	True	5	0
8	0	353.68528580962857	1.0000000619903768	389.69000372291845	0.9057290618151544	1.4227159715653261	0.5000000309951884	418.38704794205705	8.575032893724817	24.73574591760161	0.057491554130747455	0.7743899721321709	4.2875164468624085	348.3886327272601	11.14068389612914	136.03837417147716	0.3161844230851757	5.533146885104941	5.57034194806457	0.15753917742797868	True	5	1
9	0	353.75049432452624	1.0009196924271475	404.76674863512903	1.0044787253887375	1.5792826118589252	0.5004598462135738	418.1260744806416	19.999999999999996	14.078968036143092	0.03493869967189896	1.0976316221521785	9.999999999999998	348.50378979494195	12.119204489806734	106.7373692887141	0.2648819771288137	5.042505724492125	6.059602244903367	0.16274874919701718	True	5	1
