# RamanPL_2D export
# schema_version: "0.3.8"
# export_kind: "mapping_fit"
# map_kind: "fit_params"
# spectrum_type: "Photoluminescence"
# x_quantity: "Photon energy"
# x_unit: "eV"
# coord_mode: "real"
# step_size: 1.7
# step_unit: "um"
# scaled: true
# peak_labels: ["Exciton", "Trion"]
# peak_profile: "pvoigt"
# params_per_peak: 4
# baseline_spec: {"method": "poly", "poly_order": 3}
# preprocessing_recipe: {"name": "legacy_mapping", "steps": [{"name": "crop", "data_range": [1.88, 2.05]}]}
# background_remove: false
# smoothing: false
# smooth_window: 11
# smooth_poly: 3
# 
x	y	Exciton_centre	Exciton_fwhm	Exciton_peak_height	Exciton_peak_height_norm	Exciton_amp	Exciton_scale	Exciton_eta	Trion_centre	Trion_fwhm	Trion_peak_height	Trion_peak_height_norm	Trion_amp	Trion_scale	Trion_eta
59.5	0.0	1.9715487987663547	0.03512540310989803	59.49238750905948	0.7676881473879029	0.03381270289659907	0.03512540310989803	0.46874337219482154	1.9456784723424831	0.09039034535772068	13.003556417653076	0.16779753769676845	0.023711920719883716	0.09039034535772068	0.9899999999999979
61.199999999999996	0.0	1.971665227060582	0.03485498673065428	53.7937025501782	0.7283995774196597	0.030991447097567616	0.03485498673065428	0.3970405927954862	1.94735110407567	0.09138262560418135	15.07824075085494	0.20416858610745037	0.02916833364122779	0.09138262560418135	0.9899999999999999
62.9	0.0	1.971082143686012	0.037525783157136575	57.80276927695008	0.7648835535545371	0.035961334722140144	0.037525783157136575	0.46652003904510214	1.9368433964782525	0.10505208857831143	11.007053476086602	0.14565243641901457	0.022715305548843684	0.10505208857831143	0.8778686716685181
64.6	0.0	1.970694320881584	0.03862822291220118	62.37327162368859	0.7502566772655168	0.041575987874478054	0.03862822291220118	0.8003960146523762	1.917078846649703	0.11581092259967718	6.279162653449411	0.07552888578314543	0.00934164054851986	0.11581092259967718	0.010186404262852724
66.3	0.0	1.9713054399232648	0.037841053576865145	56.24264924309353	0.6951073448498877	0.0328722428160996	0.037841053576865145	0.4598707630923234	1.9375628609200142	0.11778205313282916	10.539936568063807	0.13026390864069642	0.023986252671107794	0.11778205313282916	0.989999999957152
68.0	0.0	1.971547643449992	0.03666091629004305	54.350711164687546	0.7556078458132156	0.03538541900932717	0.03666091629004305	0.517114972284055	1.9421693236849125	0.10154977605241666	11.261788461829472	0.156566409846277	0.02485632075580132	0.10154977605241666	0.9899999999682252
69.7	0.0	1.9724930228472275	0.03533799963065422	52.08097090634671	0.7263484405378992	0.03177563030830512	0.03533799963065422	0.4347667828202019	1.9481993930037866	0.09406399812971872	13.937094535705915	0.19437400465984078	0.02858387603107113	0.09406399812971872	0.9899999999999997
71.39999999999999	0.0	1.9721088326478498	0.03677559871313627	54.58651598204896	0.6854004617001406	0.03272418117960179	0.03677559871313627	0.5586448907113227	1.9426346931076892	0.1054164216190574	10.747087385083066	0.1349428246728561	0.022239095620438572	0.1054164216190574	0.9899999999999843
73.1	0.0	1.9728305105456752	0.03433809964057997	47.69124969194532	0.5910421878478473	0.02503775470159361	0.03433809964057997	0.42549673719617015	1.9515246033822722	0.09302290216054555	15.287911626545089	0.18946454105822746	0.027553550167200812	0.09302290216054555	0.9899999999999999
74.8	0.0	1.9729908020683942	0.03643690405037367	51.202494580240085	0.6630898599603116	0.03129242269089018	0.03643690405037367	0.5525816299009785	1.9438858022381407	0.0989669402885454	10.645970161834645	0.1378689636437532	0.021331223798464582	0.0989669402885454	0.9899999999466546
76.5	0.0	1.9732638247395948	0.03590483156053501	49.875310005768675	0.6973543107889301	0.03093257422109473	0.03590483156053501	0.4292342086373433	1.947954626826475	0.1021852209378305	11.515684927555961	0.1610117816809446	0.025722008979818325	0.1021852209378305	0.9899999999999995
78.2	0.0	1.9732146407589748	0.03609265824795023	48.29746056539109	0.7289433092630373	0.032983838333990864	0.03609265824795023	0.46823181462456603	1.943414476247511	0.10920060934532934	9.83337966435659	0.14841310971352317	0.025337066629283072	0.10920060934532934	0.9899999999995869
79.89999999999999	0.0	1.9739393909241647	0.0342776468209345	44.17257077568378	0.6863148642309564	0.028713600636449742	0.0342776468209345	0.39668128994849	1.9528036250715386	0.09955290757794893	12.867670988456362	0.19992664480086147	0.03111604842971942	0.09955290757794893	0.9899999999999999
81.6	0.0	1.9745024439058536	0.0326541515516478	41.70813462812294	0.64611308438241	0.024984247297641697	0.0326541515516478	0.313613933640187	1.955444577201924	0.08478180832832816	15.229631223273877	0.23592673447067053	0.031270889513031544	0.08478180832832816	0.9899999999999999
83.3	0.0	1.9747903936949012	0.033820437380032715	44.97449282889731	0.6792206263698263	0.02783471991364717	0.033820437380032715	0.3769376390472633	1.9554485351241337	0.09247555879143844	14.584626080949416	0.22026215836962554	0.031843966498753075	0.09247555879143844	0.9899999999999999
85.0	0.0	1.9735824784935194	0.038647096373140365	54.32221459935741	0.778529624457373	0.042354828154824484	0.038647096373140365	0.7564194781606306	1.9000000000000001	0.13718767272136043	4.971860683565736	0.07125521040293888	0.010439603494490064	0.13718767272136043	0.010127545910602316
86.7	0.0	1.9741356865261404	0.03760758365927937	53.6629541221523	0.7713636120842957	0.04113555194458015	0.03760758365927937	0.7734608141549126	1.9148097135291646	0.1291628275000967	5.009981981201053	0.07201463021770527	0.009933790855733158	0.1291628275000967	0.010156277937509353
88.39999999999999	0.0	1.9751605187199341	0.03699570861905536	50.532855060527666	0.7649413898036511	0.040354286703239435	0.03699570861905536	0.7864504474060572	1.9245362956793672	0.11404100222279769	5.349314558815598	0.0809752805024783	0.009861939311444242	0.11404100222279769	0.010101900999997722
90.1	0.0	1.9755812888618822	0.03771670997302286	43.76107833234286	0.7461846079423804	0.04106733497552043	0.03771670997302286	0.8392265048139489	1.9211328404782881	0.11750315017837631	5.1625842301896325	0.08802892973792328	0.011046359981194397	0.11750315017837631	0.010069362743789808
91.8	0.0	1.9760918119199293	0.03671651625179865	29.289219675279117	0.694992591375709	0.03658180900120142	0.03671651625179865	0.7987812429752867	1.9000000000000001	0.22599975847978263	4.425697431418669	0.10501566653558067	0.025345245904540535	0.22599975847978263	0.010000478859723199
93.5	0.0	1.9762550138338484	0.040278311972372645	14.305123017562739	0.5936229369938424	0.03009400637130986	0.040278311972372645	0.47858003597482635	1.9000000000000001	0.28294595969661945	3.986481964060299	0.16542794695809943	0.049985811857307626	0.28294595969661945	0.01000000001162079
95.2	0.0	1.9749751779239633	0.04159568841625365	3.2275779064981682	0.19427814995757353	0.008630014338751331	0.04159568841625365	0.010000002018751734	1.9000000000000001	0.259169886129979	3.580544161360252	0.21552430821575158	0.0873251986208258	0.259169886129979	0.989998998247689
96.89999999999999	0.0	1.9753407022677192	0.01635568236880344	1.2306747338134818	0.09129494676259806	0.0015946484161074926	0.01635568236880344	0.010000000002396054	1.9000000000000001	0.4465815643438388	3.3791479750332067	0.25067479327186143	0.17501305424231756	0.4465815643438388	0.9899999907965541
98.6	0.0	1.9794034080908256	0.013337814761636894	1.4734965113447256	0.11598542735529227	0.0016521483704078485	0.013337814761636894	0.010000001201338237	1.9000000000000001	0.33328485384984774	3.605477453091119	0.2838030765576818	0.14787394754228136	0.33328485384984774	0.9899999999991543
100.3	0.0	1.9677040972091349	0.025240941853449807	0.9034019072349795	0.07088398975274302	0.0019106964578590843	0.025240941853449807	0.010000000000000706	1.9000000000000001	0.49999999970565084	2.900469459842494	0.2275807100063412	0.13954551120718978	0.49999999970565084	0.4094936340803818
102.0	0.0	1.9781546768816365	0.0032389646927237733	2.815852474965131	0.1962841098917962	0.0006793245533057694	0.0032389646927237733	0.010000000000034637	1.9000000000000001	0.3791419948367995	3.216637568801959	0.2242215626174174	0.13290406225615664	0.3791419948367995	0.9899999999999999
103.7	0.0	1.980565657629363	0.010003051700353286	1.5745565476749908	0.10884374028258904	0.001702568190986823	0.010003051700353286	0.9899999999999999	1.9000000000000001	0.3400483917855202	3.7519134692536324	0.2593570207517777	0.10878152703504973	0.3400483917855202	0.4249872426936195
105.39999999999999	0.0	1.971495820263414	0.008842321230036282	1.6620999579724172	0.13632522582035322	0.0012873186379188774	0.008842321230036282	0.010000000000000002	1.9000000000000001	0.3788748113423982	2.997666285272696	0.2458682050460899	0.14563209383557907	0.3788748113423982	0.9899999999999999
0.0	1.7	1.975099759886546	0.034185667301078804	2.316890781630412	0.18048453354599972	0.006589007508997712	0.034185667301078804	0.01000000003434754	1.9000000000000001	0.40314787443885436	3.244844591149113	0.25277163131992175	0.15931317563917083	0.40314787443885436	0.9899999961558867
1.7	1.7	1.9800336672961718	0.03635765590986233	296.92579244504344	0.7783220914179377	0.035522232417493575	0.03635765590986233	0.471583796393781	1.953266146378205	0.05667468581024428	86.5157811867798	0.22678105259722167	0.020093503223096137	0.05667468581024428	0.9899999999998952
3.4	1.7	1.9791432457343	0.03620082216325785	384.2362225544604	0.8137661505087235	0.03641700878711762	0.03620082216325785	0.43095729735708843	1.9513670208585243	0.06165804430800297	104.68298505935093	0.22170598391055132	0.021371131263150087	0.06165804430800297	0.9899999999999999
