# RamanPL_2D export
# schema_version: "0.3.8"
# export_kind: "mapping_fit"
# map_kind: "fit_params"
# spectrum_type: "Raman"
# x_quantity: "Raman shift"
# x_unit: "cm^-1"
# coord_mode: "real"
# step_size: 0.5
# step_unit: "um"
# scaled: true
# peak_labels: ["WS2_E12g", "WS2_A1g", "WS2_2LA(M)", "MoS2_E12g", "MoS2_A1g"]
# peak_profile: "pvoigt"
# params_per_peak: 4
# baseline_spec: {"method": "arpls", "lam": 10000.0, "niter": 250, "tol": 1e-06}
# preprocessing_recipe: {"name": "legacy_mapping", "backend": "native", "steps": [{"name": "crop", "data_range": [300, 450]}, {"name": "baseline", "baseline_spec": {"method": "arpls", "lam": 10000.0, "niter": 250, "tol": 1e-06}, "clip_nonnegative": true}]}
# background_remove: true
# smoothing: false
# smooth_window: 11
# smooth_poly: 3
# preprocessing_backend_requested: "native"
# preprocessing_backend_resolved: "native"
# export_format: "wide"
# 
x	y	WS2_E12g_centre	WS2_E12g_fwhm	WS2_E12g_peak_height	WS2_E12g_peak_height_norm	WS2_E12g_amp	WS2_E12g_scale	WS2_E12g_eta	WS2_A1g_centre	WS2_A1g_fwhm	WS2_A1g_peak_height	WS2_A1g_peak_height_norm	WS2_A1g_amp	WS2_A1g_scale	WS2_A1g_eta	WS2_2LA(M)_centre	WS2_2LA(M)_fwhm	WS2_2LA(M)_peak_height	WS2_2LA(M)_peak_height_norm	WS2_2LA(M)_amp	WS2_2LA(M)_scale	WS2_2LA(M)_eta	MoS2_E12g_centre	MoS2_E12g_fwhm	MoS2_E12g_peak_height	MoS2_E12g_peak_height_norm	MoS2_E12g_amp	MoS2_E12g_scale	MoS2_E12g_eta	MoS2_A1g_centre	MoS2_A1g_fwhm	MoS2_A1g_peak_height	MoS2_A1g_peak_height_norm	MoS2_A1g_amp	MoS2_A1g_scale	MoS2_A1g_eta	rmse	ok	n_starts	n_params_at_bounds
8.5	0.0	348.9805891116896	6.620848624496347	8.080367913116847	1.0948828196736446	8.848284470697942	6.620848624496347	0.3677141164652101	417.00000000000006	9.994373817552004	2.2284700288610666	0.3019557494154327	4.863361130299437	9.994373817552004	0.9999999999999999	340.00000000000006	2.4223647027597566	3.0774202657783287	0.41698776765432044	1.493197131318312	2.4223647027597566	0.3903612827114781	374.49948456161786	2.180272051743769	2.8324926288268686	0.3838002860142701	1.9436005762636115	2.180272051743769	0.2973471921917027	409.99999999999994	5.966031019514982	3.790658693524432	0.5136309538640222	4.3251672839435535	5.966031019514982	0.7243736883042594	0.19076821176491576	True	5	4
9.0	0.0	349.28380830171176	0.16833491273764065	0.8547586599031229	0.09470374271948147	0.034621794798664764	0.16833491273764065	0.0018490731709107319	421.99999999999994	9.999999999999998	1.8932180177894986	0.20976076696192159	3.2949551463820295	9.999999999999998	0.9999999999999999	341.3503357050525	8.951505439655502	5.604107208147982	0.6209120212633941	8.966148294178813	8.951505439655502	0.9999999999999999	389.9999999453343	10.114591668095313	3.587676086320381	0.3974997493189834	4.664850362657374	10.114591668095313	0.2551846250818998	403.2022938271619	1.8804200054976703	5.495209428645966	0.6088465953408879	5.75585504970982	1.8804200054976703	6.95542232166833e-10	0.21516563663498278	True	5	5
0.0	0.5	353.6518521921784	8.252134204529911	10.041952272219618	1.019599949408469	11.46956134396087	8.252134204529911	0.4615348370355915	421.99999999999994	4.580491443701691	3.585678884574295	0.36406845105417673	2.6196337823311193	4.580491443701691	0.9999999999999999	342.54364110139477	1.350181610181583	3.034909584956688	0.30814662083602484	2.014742642662345	1.350181610181583	0.5541458471023256	385.0895373127608	2.4449835013375982	3.3406630007873823	0.3391909993454575	1.6132715796143056	2.4449835013375982	0.7404350944811121	407.19952416885616	1.1196642929133207	3.7973708221218696	0.3855623879862211	0.5670990263317596	1.1196642929133207	0.00036837024320075134	0.14880114743009815	True	5	2
0.5	0.5	355.99999999999994	6.356713068070326	21.28127508557411	0.91948758684783	6.501587951033941	6.356713068070326	2.3631353771973528e-33	421.99999999999994	4.655567409565442	3.669563925119917	0.15854869901942906	1.1595245381888837	4.655567409565442	0.9999999999999999	349.53435252994404	6.508786909231957	14.335838864017573	0.6194001923996676	4.75617528843826	6.508786909231957	0.2976330178662887	381.59741508803097	0.7714972162088494	4.030852992484849	0.17415870412344997	0.17389787621658107	0.7714972162088494	7.193333626440057e-07	395.00000000000006	19.999999999999996	1.2222833059361742	0.05281047883176319	1.6728337670579352	19.999999999999996	0.9999999999999999	0.05250799134153344	True	5	7
1.0	0.5	354.52913178059424	8.455014661404592	54.0841233210693	0.9609531807167813	8.800593581364867	8.455014661404592	7.998990422109336e-37	421.9534717695702	4.812275054771832	19.73567235602484	0.3506584919851736	2.640981337130979	4.812275054771832	0.9919878788626536	345.96530131273636	9.74560246824959	20.54215607986311	0.3649878931482094	5.642915671080304	9.74560246824959	0.9999999999999999	370.0034742888393	1.0593437211974428	4.439694150090464	0.0788833756186097	0.10301102575922708	1.0593437211974428	8.309665113063019e-11	404.63068316871994	0.7835131610025717	5.033594814583657	0.08943565413455294	0.07474459045666641	0.7835131610025717	2.788859493426799e-22	0.038556451083182876	True	5	3
1.5	0.5	352.64417773584205	9.999999999999998	211.44560688977077	1.0036244084633137	11.493043370191796	9.999999999999998	0.2075792718930763	419.82241169870497	6.516613922966529	47.55415539796979	0.22571531176876306	1.7390743324422455	6.516613922966529	0.2035740167942488	340.87213671339424	9.999999999999998	52.408199206633675	0.24875498101412577	3.917749544761355	9.999999999999998	0.9999999999999999	381.9606506919025	4.835361014775557	5.163730736913865	0.02450959507993317	0.13107407868529716	4.835361014775557	2.5942124723672428e-12	409.99999999999994	8.369534681110629	1.5553739785242258	0.007382566666184659	0.06619888354464647	8.369534681110629	9.015007258672053e-08	0.034828852928218614	True	5	4
2.0	0.5	352.90067691076905	7.9506470859970815	272.25283534676765	0.8375046060737308	8.101944095082185	7.9506470859970815	0.3377783583709034	419.1139190131965	6.213812664234294	65.69624419248528	0.2020948911069045	1.636592050300616	6.213812664234294	0.5682788954819947	345.92480744325275	9.999999999999998	134.48419449157132	0.4137004934672158	6.570409810470884	9.999999999999998	0.9999999999999999	381.8856609521624	0.7206943131736927	0.9076753341312639	0.0027921923097190306	0.00784288412432922	0.7206943131736927	4.1168331513636634e-18	409.9999994008922	19.99999590317976	4.93248902606565e-35	1.5173330604533435e-37	4.774633059743106e-36	19.99999590317976	0.9999999681627166	0.033126451341552864	True	5	7
2.5	0.5	353.6288847533231	7.265234850951708	261.86014649813814	0.6636471134734276	5.642989474685823	7.265234850951708	1.1017285790876943e-34	419.1608046317989	7.840718163592265	79.35514464920038	0.2011142718354914	1.6789183329914923	7.840718163592265	3.8392952842818493e-25	347.85622476154003	9.999999999999998	216.43522718363045	0.5485241480814766	9.29659193385157	9.999999999999998	0.9999999999999999	389.99999661321215	19.99989718783853	2.6699882464613083e-38	6.766703587651986e-41	2.1260476400660266e-39	19.99989718783853	0.9999994606082244	409.9994107732745	0.7786945457173858	5.863675260521652	0.014860646849208159	0.026066031295925017	0.7786945457173858	1.4531610179439135e-06	0.027571240254230807	True	5	7
3.0	0.5	354.01417385134494	6.189580009359115	287.83830319849125	0.529950909865957	3.8651600024706134	6.189580009359115	2.0002739306796956e-24	418.93129723531	8.381393450897596	90.33267760655637	0.1663151990414931	1.485289985484364	8.381393450897596	1.2478763975266991e-20	348.8445706219043	9.999999999999998	412.5154783080217	0.7594991723960124	12.061500023426705	9.999999999999998	0.9999999999999999	389.99999999999835	19.988565660944417	1.626952843840406e-17	2.995449633774623e-20	9.399166162845974e-19	19.988565660944417	0.9984381235053517	409.9999999999902	7.047838055624923	9.231838833269068	0.016997117253199755	0.1286843708859454	7.047838055624923	2.3446563396078444e-08	0.03689310952097842	True	5	7
3.5	0.5	351.7895379158247	9.999999999899591	544.8502866623595	0.9755266287607343	11.42548304852909	9.999999999899591	0.2618478281033922	419.26320002775907	6.618706724630165	119.2565102469238	0.21352269466831617	1.610116620924759	6.618706724630165	0.19791742640531756	340.68090745584857	9.999999999999998	149.62744489283946	0.26790030299983714	4.208894104338639	9.999999999999998	0.9999999999999999	387.1715493321969	0.06010918563215459	4.290510337275317	0.007681939768490945	0.001159548217286299	0.06010918563215459	0.5178750558283942	409.99999998101106	6.185965224515401	10.816815126501941	0.019366955386817337	0.12904598628233435	6.185965224515401	1.1800916819254171e-08	0.0398017741306248	True	5	4
4.0	0.5	353.4871038848323	6.479925790726201	206.52920999492207	0.48480074597360734	3.678698311639511	6.479925790726201	1.1284532514823374e-19	418.5788095294374	6.974417084961721	101.71838007476441	0.2387708089363493	1.7995577723701957	6.974417084961721	0.0005614654799147164	348.1568566323786	9.999999999999993	346.59837639029723	0.8135950911320903	13.531193333002586	9.999999999999993	0.9999999999999999	370.891159038895	0.07007897684339781	5.819532772375981e-13	1.3660604373275326e-15	1.465560084950665e-11	0.07007897684339781	0.010707844346946667	409.99740569243494	16.540337699079934	0.000502354810485564	1.1792132787067723e-06	2.0990959734976503e-05	16.540337699079934	0.0286431071333587	0.036469695820692	True	5	3
4.5	0.5	351.2782907237745	9.999999999999998	353.1203377297333	0.9800626207277388	13.284048296650905	9.999999999999998	0.5823328480263256	418.68956185846366	7.758187061231745	69.20559471500711	0.19207564469799318	1.723626174689267	7.758187061231745	0.224641942816722	340.0000000159228	9.999999999999998	85.0256480613122	0.2359831778701526	3.7629382447837147	9.999999999999998	0.9999999999999999	381.3950953736247	0.7222136211530453	2.72610764863965	0.00756613516992211	0.005816833183606839	0.7222136211530453	3.647101970193682e-24	395.0022549845212	0.1174019607487079	4.43425510067023e-19	1.230698776195773e-21	0.0002463381621358887	0.1174019607487079	2.2131637848805428e-16	0.04356477653272518	True	5	6
