# RamanPL_2D export
# map_kind: integration
# spectrum_type: Raman
# x_unit: cm^-1
# coord_mode: real
# step_size: 0.5
# step_unit: um
# integration_range: (340, 430)
# background_remove: True
# baseline_method: poly
# 
x	y	integration_area
3.5	5.5	111.90459603879808
4.0	5.5	100.09611910105981
4.5	5.5	134.35867896259427
5.0	5.5	128.88344641381326
5.5	5.5	121.94944161458436
6.0	5.5	137.55381098113892
6.5	5.5	140.93255470153588
7.0	5.5	142.59064059353568
7.5	5.5	140.73843836341973
8.0	5.5	140.0492787805334
8.5	5.5	94.56327712478185
9.0	5.5	117.8118107376232
9.5	5.5	123.29122824717962
10.0	5.5	144.64548046683606
0.0	6.0	107.01069837659301
0.5	6.0	125.64864987667777
1.0	6.0	113.87292126904667
1.5	6.0	143.36303921923076
2.0	6.0	125.49661990493892
2.5	6.0	104.00302219189814
3.0	6.0	118.7243366718707
3.5	6.0	156.92416030577394
4.0	6.0	136.644861057303
4.5	6.0	124.43204248065607
5.0	6.0	124.14263061655465
5.5	6.0	116.0104227402673
6.0	6.0	154.14163969185026
6.5	6.0	120.60762912471039
7.0	6.0	116.0343721016666
7.5	6.0	110.07955581465565
8.0	6.0	102.5856398762619
8.5	6.0	123.58681737832916
9.0	6.0	108.73855581003981
9.5	6.0	113.53156157398985
10.0	6.0	100.7651823153596
0.0	6.5	115.86938630073612
0.5	6.5	107.50853291565917
1.0	6.5	111.23001437603745
1.5	6.5	134.36312992788376
2.0	6.5	93.41959728173771
2.5	6.5	119.60241569850223
3.0	6.5	134.0014491558525
3.5	6.5	149.1080379588504
4.0	6.5	105.66418742035654
4.5	6.5	124.72109974165504
5.0	6.5	106.03071249518
5.5	6.5	120.25705897248754
6.0	6.5	82.09621597521533
6.5	6.5	101.56357599143152
7.0	6.5	109.02926739783014
7.5	6.5	119.75685638893876
8.0	6.5	123.311810971587
8.5	6.5	116.21687417910456
9.0	6.5	86.49224698329968
9.5	6.5	126.91726047107757
10.0	6.5	136.2187629419325
0.0	7.0	112.02891194445574
0.5	7.0	108.46728810655327
1.0	7.0	122.94599881050348
1.5	7.0	98.38484683872468
2.0	7.0	127.10244237756281
2.5	7.0	117.30165110556612
3.0	7.0	129.6081703260597
3.5	7.0	164.3324158412787
4.0	7.0	144.98314595054998
4.5	7.0	122.94185631182863
5.0	7.0	103.8979043117082
5.5	7.0	112.38416643056057
6.0	7.0	120.38359907035303
6.5	7.0	101.75021003106558
7.0	7.0	135.58428428117472
7.5	7.0	143.37266832082906
8.0	7.0	114.24077046957068
8.5	7.0	106.30896274724384
9.0	7.0	127.56992241016484
9.5	7.0	110.81672869445863
10.0	7.0	124.28713677410674
0.0	7.5	124.30971383697342
0.5	7.5	127.00856959879692
1.0	7.5	123.17479339857444
1.5	7.5	123.70661737733752
2.0	7.5	106.23542251655567
2.5	7.5	106.17607539069826
3.0	7.5	148.9585824273133
3.5	7.5	136.13493846479102
4.0	7.5	149.22709745901145
4.5	7.5	130.38326366788868
5.0	7.5	121.15687529435556
5.5	7.5	125.01620759102519
6.0	7.5	110.55822705888576
6.5	7.5	138.90426641047364
7.0	7.5	112.63013716590861
7.5	7.5	130.46355178430684
8.0	7.5	127.3339036359159
8.5	7.5	113.33993503589703
9.0	7.5	125.02407556922707
9.5	7.5	113.54336020855473
10.0	7.5	117.77051385243647
0.0	8.0	112.37258298619275
0.5	8.0	132.68644282888923
1.0	8.0	92.69305199256225
1.5	8.0	120.04096142003053
2.0	8.0	123.37356590577404
2.5	8.0	127.7226836522173
3.0	8.0	248.48095137892534
3.5	8.0	207.63375840076878
4.0	8.0	155.87751964658545
4.5	8.0	140.9094434469631
5.0	8.0	119.22888858468244
5.5	8.0	95.42657468131608
6.0	8.0	100.15681780558272
6.5	8.0	142.50400651455945
7.0	8.0	203.86184016779498
7.5	8.0	179.95762091536434
8.0	8.0	109.76695134879574
8.5	8.0	126.38602783766504
9.0	8.0	101.2860248963425
9.5	8.0	112.7018728721388
10.0	8.0	120.94017680416269
0.0	8.5	162.64334620658013
0.5	8.5	109.84052756976115
1.0	8.5	120.8529664832083
1.5	8.5	94.48462698056103
2.0	8.5	127.7543052276764
2.5	8.5	141.19693846166376
3.0	8.5	342.44546953009313
3.5	8.5	187.00437541405296
4.0	8.5	158.57999826929503
4.5	8.5	121.68354628207531
5.0	8.5	106.50614499986574
5.5	8.5	134.31573474415222
6.0	8.5	107.09832446302902
6.5	8.5	134.96707829481636
7.0	8.5	167.61350402239748
7.5	8.5	1227.7268487186807
8.0	8.5	369.0887825975513
8.5	8.5	139.08917689241454
9.0	8.5	124.61702513121574
9.5	8.5	118.11820576923523
10.0	8.5	98.39368002339452
0.0	9.0	102.57189696074353
0.5	9.0	117.30440762173272
1.0	9.0	102.28527319692165
1.5	9.0	130.37861783417776
2.0	9.0	144.4925600960597
2.5	9.0	186.8495203781446
3.0	9.0	429.7709516983481
3.5	9.0	232.98227844168397
4.0	9.0	134.36317057382846
4.5	9.0	117.98652402563533
5.0	9.0	112.81188390907641
5.5	9.0	123.41343412529105
6.0	9.0	117.12834429565818
6.5	9.0	98.02261959165324
7.0	9.0	129.56193397310915
7.5	9.0	414.37706491500194
8.0	9.0	1991.3786986297741
8.5	9.0	543.6450861405806
9.0	9.0	132.24845924370015
9.5	9.0	103.63539901358477
10.0	9.0	115.7835676373418
0.0	9.5	117.26322576642445
0.5	9.5	119.51564751216016
1.0	9.5	140.43603387248027
1.5	9.5	132.43748100549237
2.0	9.5	135.22908038054686
2.5	9.5	401.3548045605545
3.0	9.5	321.7638413200591
3.5	9.5	168.46893524722606
4.0	9.5	146.2523613596507
4.5	9.5	99.68896516708665
5.0	9.5	97.94171367239443
5.5	9.5	94.53174322921608
6.0	9.5	121.0742345122956
6.5	9.5	121.0940929385264
7.0	9.5	109.43178304170944
7.5	9.5	122.16665422875163
8.0	9.5	604.8275852353452
8.5	9.5	2564.9315663093553
9.0	9.5	356.85374787362866
9.5	9.5	114.92102454874671
10.0	9.5	108.72192218602574
0.0	10.0	121.97780487079679
0.5	10.0	100.37468073921308
1.0	10.0	126.76700328147291
1.5	10.0	111.94514950378537
2.0	10.0	234.55162374425257
2.5	10.0	867.4058148272776
3.0	10.0	333.8348420535576
3.5	10.0	139.3744474313798
4.0	10.0	125.41167583310913
4.5	10.0	125.50953537546977
5.0	10.0	127.51815255945837
5.5	10.0	93.55837047452805
6.0	10.0	114.18422141793336
6.5	10.0	124.72660362336647
7.0	10.0	145.63883744559104
7.5	10.0	138.62363768561178
8.0	10.0	146.0137710713896
8.5	10.0	1165.433634917938
9.0	10.0	1455.0785989497576
9.5	10.0	160.16213224685418
10.0	10.0	96.29968977648848
0.0	10.5	124.33621579741636
0.5	10.5	128.98351793258564
1.0	10.5	114.29471048710741
1.5	10.5	94.47445449020698
2.0	10.5	445.8867154406939
2.5	10.5	2145.9799396559324
3.0	10.5	636.3785943059717
3.5	10.5	152.8764387917318
4.0	10.5	105.89211877108548
4.5	10.5	147.64866067420257
5.0	10.5	123.95739467041103
5.5	10.5	120.81912910551998
6.0	10.5	120.89704498385954
6.5	10.5	113.73800402827193
7.0	10.5	131.9058513460264
7.5	10.5	145.39227096718216
8.0	10.5	118.59425161102288
8.5	10.5	209.32001499712902
9.0	10.5	1489.3341805355699
9.5	10.5	294.5003998086033
10.0	10.5	127.33920878030406
0.0	11.0	122.60828728090671
0.5	11.0	103.73468373208567
1.0	11.0	100.06755147187182
1.5	11.0	112.09551089670985
2.0	11.0	187.5583694336365
2.5	11.0	527.2305055357899
3.0	11.0	205.48171877059684
3.5	11.0	90.01362199797325
4.0	11.0	86.63243930764271
4.5	11.0	133.171015926459
5.0	11.0	147.41555016100023
5.5	11.0	128.13697472411533
6.0	11.0	106.43380503414794
6.5	11.0	111.31653237047902
7.0	11.0	102.92447538844266
7.5	11.0	115.66545485374698
8.0	11.0	126.60093456623721
8.5	11.0	126.2571168086143
9.0	11.0	602.9201945820811
9.5	11.0	287.81013886651823
10.0	11.0	132.81425776274384
0.0	11.5	126.67728745542473
0.5	11.5	100.74195922352037
1.0	11.5	118.07905688199988
1.5	11.5	150.47455320570904
2.0	11.5	153.1627453398309
