#Wave		#Intensity
2827.184570	1508.170166
2825.821289	1524.682983
2824.458984	1577.590698
2823.095703	1601.133057
2821.732422	1545.816772
2820.368164	1602.356323
2819.004883	1576.388672
2817.640625	1610.908569
2816.276367	1572.122559
2814.911133	1548.006958
2813.546875	1536.721558
2812.181641	1541.921753
2810.816406	1614.863403
2809.450195	1517.534790
2808.083984	1562.999756
2806.717773	1582.828979
2805.351563	1602.650513
2803.985352	1584.051758
2802.618164	1638.612427
2801.250977	1579.787598
2799.882813	1557.547241
2798.515625	1584.664551
2797.147461	1535.020386
2795.779297	1551.168945
2794.410156	1592.885010
2793.041016	1588.926147
2791.671875	1619.662476
2790.302734	1555.453125
2788.933594	1518.647705
2787.563477	1607.777588
2786.193359	1578.274292
2784.823242	1567.024658
2783.452148	1637.854248
2782.081055	1593.773315
2780.709961	1566.117920
2779.338867	1593.158081
2777.966797	1625.655029
2776.594727	1659.961426
2775.222656	1586.769287
2773.849609	1626.533813
2772.476563	1637.145630
2771.103516	1627.725098
2769.730469	1640.152466
2768.357422	1603.434448
2766.983398	1581.287720
2765.609375	1582.800537
2764.234375	1698.906860
2762.860352	1658.567871
2761.485352	1661.882446
2760.109375	1645.198608
2758.734375	1672.142212
2757.358398	1631.838989
2755.982422	1604.269165
2754.606445	1631.204468
2753.229492	1614.541870
2751.852539	1661.437866
2750.475586	1708.315430
2749.098633	1669.866089
2747.720703	1725.796997
2746.342773	1652.885986
2744.964844	1781.358276
2743.585938	1733.855713
2742.208008	1693.624634
2740.828125	1676.977417
2739.449219	1676.649780
2738.070313	1815.864624
2736.690430	1737.598633
2735.309570	1724.578125
2733.929688	1807.554810
2732.548828	1761.930542
2731.167969	1788.742676
2729.787109	1790.202393
2728.405273	1869.481079
2727.024414	1910.730957
2725.642578	1834.376221
2724.259766	1808.694702
2722.876953	1811.956421
2721.495117	1804.368774
2720.111328	1912.472290
2718.728516	1903.060181
2717.344727	1933.403931
2715.960938	1913.151611
2714.577148	1867.620117
2713.192383	1901.563965
2711.807617	1980.631592
2710.422852	1902.620605
2709.038086	1947.365479
2707.652344	1863.978027
2706.266602	1915.928833
2704.880859	1942.606934
2703.494141	1951.240601
2702.107422	1934.628540
2700.720703	1943.260010
2699.333984	1892.411987
2697.946289	1973.125610
2696.558594	1978.140503
2695.170898	1938.122437
2693.782227	1946.743652
2692.393555	1928.353394
2691.004883	1918.971069
2689.616211	1916.791382
2688.226563	1905.615234
2686.836914	1917.831421
2685.447266	1883.275513
2684.057617	1897.289307
2682.666992	1920.287354
2681.276367	1860.583496
2679.884766	1919.525635
2678.494141	1899.378174
2677.102539	1891.814697
2675.710938	1832.163086
2674.318359	1862.328979
2672.925781	1885.300781
2671.533203	1807.733765
2670.140625	1805.579346
2668.747070	1785.481201
2667.353516	1747.449829
2665.959961	1808.089111
2664.566406	1831.042969
2663.171875	1789.438721
2661.777344	1826.728027
2660.382813	1810.233154
2658.987305	1777.617065
2657.591797	1703.807007
2656.196289	1726.753174
2654.799805	1810.579834
2653.404297	1812.008911
2652.007813	1799.115845
2650.610352	1791.597168
2649.213867	1764.397339
2647.816406	1774.779175
2646.418945	1713.607300
2645.020508	1811.625122
2643.622070	1796.958496
2642.223633	1741.181274
2640.825195	1717.597656
2639.425781	1806.600830
2638.027344	1800.879150
2636.626953	1786.228271
2635.227539	1798.371338
2633.827148	1776.584473
2632.426758	1792.294434
2631.026367	1772.302002
2629.625000	1764.808472
2628.223633	1801.919678
2626.822266	1701.669434
2625.420898	1715.594360
2624.018555	1797.267700
2622.616211	1656.077393
2621.212891	1800.109619
2619.810547	1685.704102
2618.407227	1794.040527
2617.003906	1770.523682
2615.599609	1766.605469
2614.195313	1714.615356
2612.791016	1744.532104
2611.386719	1726.382813
2609.981445	1742.049561
2608.576172	1784.395630
2607.170898	1686.207153
2605.764648	1829.912598
2604.358398	1749.534058
2602.952148	1765.179443
2601.545898	1747.050293
2600.138672	1718.266846
2598.731445	1797.864136
2597.324219	1767.305542
2595.916016	1754.517456
2594.507813	1796.773804
2593.099609	1783.984619
2591.691406	1753.452759
2590.282227	1769.067383
2588.873047	1813.059937
2587.463867	1718.688110
2586.053711	1714.793213
2584.643555	1826.141846
2583.233398	1758.413086
2581.822266	1742.106323
2580.412109	1793.137451
2579.000977	1697.111694
2577.588867	1826.061768
2576.177734	1777.879517
2574.765625	1809.386353
2573.352539	1782.467651
2571.940430	1831.657593
2570.527344	1834.824097
2569.114258	1777.843140
2567.700195	1782.787598
2566.287109	1791.266357
2564.873047	1720.185181
2563.458008	1825.888672
2562.043945	1832.585815
2560.628906	1818.077881
2559.212891	1743.515503
2557.797852	1838.530762
2556.381836	1838.156006
2554.965820	1836.015991
2553.549805	1745.624634
2552.132813	1807.032349
2550.715820	1817.249634
2549.298828	1781.599609
2547.880859	1885.288452
2546.462891	1823.190063
2545.044922	1861.601074
2543.626953	1864.745850
2542.208008	1811.500122
2540.789063	1860.460205
2539.369141	1780.815186
2537.950195	1872.027100
2536.530273	1834.669067
2535.110352	1853.657715
2533.689453	1807.518433
2532.268555	1847.620117
2530.847656	1847.241821
2529.426758	1813.444092
2528.004883	1892.207642
2526.583008	1803.910034
2525.160156	1854.517578
2523.738281	1899.831787
2522.315430	1860.785645
2520.892578	1832.295898
2519.468750	1816.112427
2518.044922	1843.836304
2516.621094	1878.571289
2515.197266	1885.206787
2513.772461	1854.985474
2512.347656	1912.505981
2510.922852	1840.189453
2509.497070	1825.780273
2508.071289	1821.897949
2506.645508	1884.636719
2505.218750	1878.990723
2503.792969	1843.555664
2502.365234	1913.259033
2500.938477	1827.031494
2499.510742	1914.222778
2498.083008	1824.528198
2496.655273	1920.436890
2495.226563	1914.790405
2493.797852	1868.898315
2492.369141	1910.502197
2490.940430	1957.336182
2489.510742	1867.742676
2488.081055	1926.805054
2486.650391	1943.888550
2485.219727	1885.812012
2483.789063	1827.759155
2482.358398	1949.673096
2480.926758	1910.843994
2479.495117	1913.941895
2478.063477	1967.670532
2476.631836	1928.861206
2475.199219	1935.443359
