#Wave		#Intensity
1790.699219	90.702301
1789.126953	100.249908
1787.556641	85.911362
1785.984375	81.122322
1784.412109	92.238350
1782.839844	90.629936
1781.267578	82.663429
1779.695313	89.004364
1778.121094	85.808479
1776.548828	82.613869
1774.974609	108.011902
1773.400391	92.109360
1771.826172	76.213165
1770.250000	85.722641
1768.675781	80.944038
1767.099609	95.209190
1765.523438	92.017090
1763.947266	85.653893
1762.371094	72.949776
1760.794922	79.277306
1759.216797	85.602287
1757.640625	77.660530
1756.062500	82.398682
1754.484375	82.382103
1752.906250	91.869240
1751.328125	85.516205
1749.748047	85.498978
1748.169922	75.983772
1746.589844	90.212540
1745.009766	87.029625
1743.429688	85.430031
1741.849609	79.085907
1740.267578	77.488541
1738.687500	69.567490
1737.105469	71.134186
1735.523438	85.343758
1733.941406	88.486740
1732.359375	85.309227
1730.775391	66.338188
1729.193359	77.378876
1727.609375	72.626678
1726.025391	89.975685
1724.441406	89.957436
1722.857422	86.783432
1721.273438	85.188255
1719.687500	88.325439
1718.101563	88.307503
1716.515625	80.406563
1714.929688	83.542770
1713.343750	78.797913
1711.757813	83.508797
1710.169922	59.862045
1708.583984	81.899803
1706.996094	81.883125
1705.408203	78.717728
1703.818359	80.275719
1702.230469	80.259354
1700.642578	89.683327
1699.052734	89.665031
1697.462891	75.491974
1695.873047	80.193848
1694.283203	80.177460
1692.691406	72.302147
1691.101563	75.430290
1689.509766	76.986008
1687.917969	84.824364
1686.326172	92.659500
1684.734375	80.079102
1683.142578	73.783264
1681.548828	83.185356
1679.957031	65.906960
1678.363281	53.342312
1676.769531	75.291344
1675.173828	76.844139
1673.580078	89.371773
1671.986328	68.974564
1670.390625	73.662239
1668.794922	81.481895
1667.199219	68.932045
1665.603516	70.484184
1664.005859	67.337692
1662.410156	82.980537
1660.812500	72.006020
1659.214844	68.861130
1657.617188	79.799866
1656.019531	71.961517
1654.421875	78.202911
1652.822266	70.368103
1651.222656	71.916992
1649.623047	92.222321
1648.023438	76.575600
1646.423828	73.434898
1644.824219	78.106087
1643.222656	70.280945
1641.621094	68.704941
1640.021484	67.129570
1638.417969	79.602318
1636.816406	68.662292
1635.214844	74.888809
1633.611328	73.313438
1632.007813	81.095932
1630.406250	70.164627
1628.800781	84.180092
1627.197266	81.045494
1625.593750	82.586922
1623.988281	71.664337
1622.382813	84.110229
1620.777344	74.749123
1619.171875	82.518333
1617.566406	74.718056
1615.960938	73.146217
1614.353516	76.242958
1612.746094	88.672340
1611.138672	73.100571
1609.531250	80.860390
1607.923828	77.734177
1606.314453	66.837463
1604.707031	59.053356
1603.097656	88.561569
1601.488281	90.096489
1599.878906	72.993996
1598.267578	90.058899
1596.658203	68.306282
1595.046875	74.500381
1593.435547	82.243652
1591.824219	74.469254
1590.212891	69.800331
1588.599609	65.133354
1586.988281	65.119736
1585.375000	72.856834
1583.761719	88.339798
1582.148438	82.123322
1580.535156	77.458603
1578.921875	75.893532
1577.306641	83.620239
1575.691406	69.668930
1574.076172	83.585182
1572.460938	66.544609
1570.845703	66.530647
1569.228516	69.610481
1567.613281	64.956146
1565.996094	75.766258
1564.378906	61.837009
1562.761719	63.369617
1561.142578	77.263779
1559.525391	77.247528
1557.906250	71.052780
1556.287109	83.392235
1554.667969	84.918663
1553.048828	92.619034
1551.429688	92.599533
1549.808594	95.666023
1548.187500	70.963058
1546.568359	66.321053
1544.947266	81.727318
1543.324219	83.251785
1541.703125	72.444595
1540.080078	78.593506
1538.457031	80.117638
1536.835938	81.641121
1535.210938	72.383438
1533.587891	67.748901
1531.964844	66.195160
1530.339844	64.642067
1528.714844	80.016113
1527.089844	69.230064
1525.464844	72.291656
1523.839844	61.511795
1522.212891	69.186119
1520.585938	69.171471
1518.958984	73.767273
1517.332031	72.215149
1515.705078	76.808342
1514.078125	73.720375
1512.449219	55.278553
1510.820313	72.153915
1509.191406	72.138603
1507.562500	76.726906
1505.933594	79.779037
1504.302734	64.423233
1502.673828	70.543793
1501.042969	55.196453
1499.412109	82.777077
1497.781250	64.368484
1496.148438	82.741882
1494.517578	79.660416
1492.884766	76.580254
1491.251953	62.782444
1489.619141	68.892891
1487.986328	82.653862
1486.351563	67.333244
1484.718750	68.848869
1483.083984	76.482445
1481.449219	67.290199
1479.814453	68.804848
1478.179688	64.204155
1476.542969	64.190460
1474.906250	67.232796
1473.271484	64.163055
1471.632813	84.005112
1469.996094	59.554539
1468.359375	70.228806
1466.720703	70.213799
1465.082031	73.250908
1463.445313	80.863922
1461.804688	73.219582
1460.166016	67.103592
1458.527344	79.287277
1456.886719	68.599304
1455.246094	73.156921
1453.605469	77.712585
1451.964844	71.602142
1450.324219	56.355564
1448.681641	77.662643
1447.039063	60.898819
1445.396484	85.240067
1443.753906	71.525421
1442.111328	77.596046
1440.468750	69.973572
1438.824219	68.437714
1437.179688	57.779438
1435.535156	60.807400
1433.890625	71.433342
1432.244141	89.652382
1430.599609	63.806622
1428.953125	74.425056
1427.306641	82.001816
1425.660156	69.838371
1424.013672	68.305450
1422.365234	47.044739
1420.718750	80.414017
1419.070313	74.329025
1417.421875	86.445763
1415.773438	78.845810
1414.125000	62.153496
1412.474609	74.264999
1410.824219	74.248993
1409.173828	80.292816
1407.523438	68.158447
1405.873047	60.572216
1404.222656	89.324745
1402.570313	65.087036
1400.917969	63.559658
1399.265625	90.779907
1397.613281	69.582901
1395.960938	78.641937
1394.306641	69.552834
1392.652344	72.561188
1390.998047	71.034134
1389.343750	77.062927
1387.689453	63.449863
1386.033203	70.988060
1384.378906	55.872124
1382.722656	63.408684
1381.066406	84.526611
1379.410156	89.035538
1377.751953	72.420006
1376.095703	66.370621
1374.437500	75.404823
1372.779297	69.357399
1371.121094	67.834923
1369.462891	48.227707
1367.802734	69.312294
1366.144531	69.297264
1364.484375	37.653381
1362.824219	72.278809
1361.162109	85.812454
1359.501953	88.804131
1357.839844	72.231735
1356.179688	60.180038
1354.517578	76.712883
1352.853516	66.169281
1351.191406	69.161934
1349.529297	63.134125
1347.865234	72.137596
1346.201172	66.111748
1344.537109	72.106216
1342.873047	73.592407
1341.207031	70.573273
1339.542969	70.557915
1337.876953	81.048882
1336.210938	76.529495
1334.544922	63.010563
1332.876953	67.496605
1331.210938	70.481094
1329.542969	67.467186
1327.875000	65.953537
1326.207031	65.939156
1324.539063	77.911095
1322.869141	65.910385
1321.199219	68.891273
1319.531250	71.870857
1317.859375	76.346115
1316.189453	62.859547
1314.519531	64.342148
1312.847656	68.816093
1311.175781	68.801064
1309.503906	68.786026
1307.832031	76.246094
1306.160156	64.271873
1304.486328	58.280346
1302.814453	73.208008
1301.140625	79.166847
1299.466797	77.656136
1297.791016	79.132202
1296.117188	61.202076
1294.441406	80.589966
1292.765625	62.667358
1291.089844	74.587654
1289.414063	67.114182
1287.738281	70.081673
1286.060547	84.974045
1284.382813	73.031845
1282.705078	74.505951
1281.027344	53.632523
1279.349609	67.025948
1277.669922	81.902634
1275.990234	47.641983
1274.310547	62.516376
1272.630859	68.455292
1270.951172	71.415924
1269.269531	55.037682
1267.589844	57.999950
1265.908203	78.803131
1264.226563	56.487942
1262.542969	52.016930
1260.861328	66.864212
1259.177734	77.248322
1257.496094	69.805244
1255.812500	68.305000
1254.126953	71.259102
1252.443359	62.337990
1250.757813	77.163383
1249.074219	62.310551
1247.388672	69.713120
1245.701172	78.595360
1244.015625	66.717209
1242.330078	65.220230
